TimeWindow  Iteration  ResRel(Pressure)  
    70      53   9.75595630e-06  
    70      54   9.74806067e-06  
    70      55   9.74000834e-06  
    70      56   9.73179430e-06  
    70      57   9.72342299e-06  
    70      58   9.71491580e-06  
    70      59   9.70628062e-06  
    70      60   9.69753903e-06  
    70      61   9.68873649e-06  
    70      62   9.67988160e-06  
    70      63   9.67102409e-06  
    70      64   9.66216730e-06  
    70      65   9.65331255e-06  
    70      66   9.64444566e-06  
    70      67   9.63549401e-06  
    70      68   9.62637867e-06  
    70      69   9.61697866e-06  
    70      70   9.60825470e-06  
    70      71   9.59650698e-06  
    70      72   9.58545843e-06  
    70      73   9.57389622e-06  
    70      74   9.56197489e-06  
    70      75   9.55020303e-06  
    70      76   9.47884987e-06  
    70      77   9.52958714e-06  
    70      78   9.52702420e-06  
    70      79   9.52643990e-06  
    70      80   8.52256661e-06  
    70      81   9.53535387e-06  
    70      82   9.55517665e-06  
    70      83   9.52960620e-06  
    70      84   9.50227410e-06  
    70      85   9.47767375e-06  
    70      86   9.45736002e-06  
    70      87   9.44172895e-06  
    70      88   9.43064283e-06  
    70      89   9.42365475e-06  
    70      90   9.42002869e-06  
    70      91   9.41849175e-06  
    70      92   9.41692229e-06  
    70      93   9.41223007e-06  
    70      94   9.40107611e-06  
    70      95   9.38186113e-06  
    70      96   9.35722379e-06  
    70      97   9.33402908e-06  
    70      98   9.31925221e-06  
    70      99   9.31521715e-06  
    70     100   9.31935739e-06  
    71       1   9.81980773e-04  
    71       2   3.44617784e-06  
    71       3   8.22697053e-06  
    71       4   1.99213527e-05  
    71       5   2.22070672e-05  
    71       6   2.37819765e-05  
    71       7   2.48705055e-05  
    71       8   2.56167592e-05  
    71       9   2.53747330e-05  
    71      10   2.59343449e-05  
    71      11   2.63082364e-05  
    71      12   2.65496460e-05  
    71      13   2.66971994e-05  
    71      14   2.67782749e-05  
    71      15   2.68118953e-05  
    71      16   2.68113716e-05  
    71      17   2.67863634e-05  
    71      18   2.67434944e-05  
    71      19   2.66874363e-05  
    71      20   2.66216258e-05  
    71      21   2.65483327e-05  
    71      22   2.64695302e-05  
    71      23   2.63860843e-05  
    71      24   2.62991814e-05  
    71      25   2.62094615e-05  
    71      26   3.00045621e-05  
    71      27   5.83043323e-07  
    72       1   3.55677294e-04  
    72       2   4.88949974e-04  
    72       3   8.13224112e-06  
    72       4   7.66949163e-06  
    72       5   8.51801401e-06  
    72       6   7.68669627e-06  
    72       7   7.66413087e-06  
    72       8   7.65886109e-06  
    72       9   7.65289300e-06  
    72      10   7.64687112e-06  
    72      11   8.44549159e-06  
    72      12   7.58800700e-06  
    72      13   7.59730437e-06  
    72      14   7.58396902e-06  
    72      15   7.57038389e-06  
    72      16   6.99466496e-06  
    72      17   7.48818036e-06  
    72      18   7.51423140e-06  
    72      19   7.91338640e-06  
    72      20   7.55315996e-06  
    72      21   7.04615769e-06  
    72      22   7.03006202e-06  
    72      23   7.75223859e-06  
    72      24   7.74445159e-06  
    72      25   8.29963008e-06  
    72      26   7.65270650e-06  
    72      27   7.61353335e-06  
    72      28   1.39228045e-05  
    72      29   2.11055995e-06  
    72      30   7.64715614e-06  
    72      31   7.66716940e-06  
    72      32   7.66221792e-06  
    72      33   7.29078185e-06  
    72      34   7.70276319e-06  
    72      35   7.70415686e-06  
    72      36   7.67813069e-06  
    72      37   7.64935291e-06  
    72      38   1.59241316e-05  
    72      39   7.79252625e-06  
    72      40   6.95424277e-06  
    72      41   5.70551149e-05  
    72      42   8.40875224e-06  
    72      43   8.28373388e-06  
    72      44   7.67144817e-06  
    72      45   6.60608896e-06  
    72      46   9.97343721e-06  
    72      47   7.96182125e-06  
    72      48   7.90596042e-06  
    72      49   7.81255495e-06  
    72      50   7.97725163e-06  
    72      51   7.94140061e-06  
    72      52   7.96569053e-06  
    72      53   8.00397946e-06  
    72      54   8.02952281e-06  
    72      55   7.70423148e-06  
    72      56   1.05478533e-05  
    72      57   1.29170981e-05  
    72      58   1.13120031e-05  
    72      59   1.23084244e-05  
    72      60   1.23303043e-05  
    72      61   2.51753243e-05  
    72      62   6.88525774e-06  
    72      63   1.40989579e-05  
    72      64   9.71067602e-05  
    72      65   1.94455025e-05  
    72      66   5.81831906e-06  
    72      67   5.85403797e-06  
    72      68   5.19687611e-06  
    72      69   7.49095839e-06  
    72      70   6.94942607e-06  
    72      71   7.27156588e-06  
    72      72   7.27358158e-06  
    72      73   7.40212062e-06  
    72      74   7.35897963e-06  
    72      75   7.40946353e-06  
    72      76   7.41931569e-06  
    72      77   7.43457538e-06  
    72      78   7.44266606e-06  
    72      79   7.44905226e-06  
    72      80   7.45312228e-06  
    72      81   7.46628970e-06  
    72      82   7.45554089e-06  
    72      83   7.46388164e-06  
    72      84   7.48061464e-06  
    72      85   8.70958012e-06  
    72      86   7.06684806e-06  
    72      87   6.31941176e-06  
    72      88   7.74187896e-06  
    72      89   7.32724025e-06  
    72      90   7.46243422e-06  
    72      91   7.41545659e-06  
    72      92   7.42270962e-06  
    72      93   7.40818699e-06  
    72      94   7.39112892e-06  
    72      95   7.34774028e-06  
    72      96   4.11795593e-06  
    72      97   8.32937383e-06  
    72      98   7.08134148e-06  
    72      99   7.56400453e-06  
    72     100   1.07412177e-05  
    73       1   8.16477045e-04  
    73       2   3.11949577e-04  
    73       3   4.91510683e-06  
    73       4   6.93581261e-06  
    73       5   6.93109455e-06  
    73       6   6.92607543e-06  
    73       7   6.92105811e-06  
    73       8   6.91604221e-06  
    73       9   6.91102712e-06  
    73      10   6.90601400e-06  
    73      11   6.90100233e-06  
    73      12   6.89599123e-06  
    73      13   6.89098046e-06  
    73      14   6.88597245e-06  
    73      15   6.88096384e-06  
    73      16   6.87596431e-06  
    73      17   6.83047009e-06  
    73      18   6.86626088e-06  
    73      19   7.03794163e-06  
    73      20   6.85588067e-06  
    73      21   6.85087776e-06  
    73      22   6.84589051e-06  
    73      23   6.84090406e-06  
    73      24   6.83591708e-06  
    73      25   6.83093315e-06  
    73      26   6.82594783e-06  
    73      27   6.82096184e-06  
    73      28   6.81597737e-06  
    73      29   6.81099276e-06  
    73      30   6.80600939e-06  
    73      31   6.80102477e-06  
    73      32   6.79604136e-06  
    73      33   6.79105898e-06  
    73      34   6.78607582e-06  
    73      35   6.78107720e-06  
    73      36   6.73900637e-06  
    73      37   6.77118446e-06  
    73      38   6.76620657e-06  
    73      39   6.76122820e-06  
    73      40   6.75625302e-06  
    73      41   6.75127708e-06  
    73      42   6.74630292e-06  
    73      43   6.74133129e-06  
    73      44   6.73636037e-06  
    73      45   6.73139038e-06  
    73      46   6.72642293e-06  
    73      47   6.72145703e-06  
    73      48   6.71649428e-06  
    73      49   6.71153321e-06  
    73      50   6.70657496e-06  
    73      51   6.70162022e-06  
    73      52   6.69666889e-06  
    73      53   6.69172017e-06  
    73      54   6.68677638e-06  
    73      55   6.68183552e-06  
    73      56   6.67689929e-06  
    73      57   6.67763021e-06  
    73      58   6.66711020e-06  
    73      59   6.66218019e-06  
    73      60   6.65724947e-06  
    73      61   6.65253945e-06  
    73      62   6.78296983e-06  
    73      63   6.64230522e-06  
    73      64   6.63737790e-06  
    73      65   6.63247360e-06  
    73      66   6.62757881e-06  
    73      67   6.62268968e-06  
    73      68   6.61780937e-06  
    73      69   6.61293465e-06  
    73      70   6.60806531e-06  
    73      71   6.60320493e-06  
    73      72   6.59835509e-06  
    73      73   6.59352180e-06  
    73      74   6.58870400e-06  
    73      75   6.58389989e-06  
    73      76   6.57910262e-06  
    73      77   6.57430044e-06  
    73      78   6.56948749e-06  
    73      79   6.56466604e-06  
    73      80   6.55984148e-06  
    73      81   6.55503004e-06  
    73      82   6.55023105e-06  
    73      83   6.54542607e-06  
    73      84   6.54058879e-06  
    73      85   6.53569399e-06  
    73      86   6.53072787e-06  
    73      87   6.52569852e-06  
    73      88   6.52062127e-06  
    73      89   6.51552798e-06  
    73      90   6.50607865e-06  
    73      91   6.50535132e-06  
    73      92   6.47579306e-06  
    73      93   6.49493342e-06  
    73      94   6.49022569e-06  
    73      95   6.67968312e-06  
    73      96   6.48234351e-06  
    73      97   6.47741635e-06  
    73      98   6.25583937e-06  
    73      99   6.47774980e-06  
    73     100   6.46304642e-06  
    74       1   7.35267927e-04  
    74       2   1.66611169e-05  
    74       3   6.09979479e-06  
    74       4   3.46764461e-06  
    74       5   4.59282327e-06  
    74       6   4.10105447e-06  
    74       7   4.30626278e-06  
    74       8   4.21132744e-06  
    74       9   4.24591195e-06  
    74      10   2.95861282e-06  
    74      11   4.80114264e-06  
    74      12   4.00674018e-06  
    74      13   1.04585053e-05  
    74      14   1.58976041e-06  
    74      15   4.98214157e-06  
    74      16   2.64042086e-06  
    74      17   4.22697695e-06  
    74      18   3.13853785e-06  
    74      19   3.87176314e-06  
    74      20   3.36470905e-06  
    74      21   3.70233290e-06  
    74      22   3.46498891e-06  
    74      23   3.61927293e-06  
    74      24   3.50719305e-06  
    74      25   3.57669322e-06  
    74      26   3.52284974e-06  
    74      27   3.55324177e-06  
    74      28   3.52655179e-06  
    74      29   3.53912712e-06  
    74      30   3.52534540e-06  
    74      31   3.27515509e-05  
    74      32   7.11529684e-06  
    74      33   7.09245566e-06  
    74      34   7.08141782e-06  
    74      35   7.07482405e-06  
    74      36   7.06889116e-06  
    74      37   7.06303950e-06  
    74      38   7.05715277e-06  
    74      39   7.05121913e-06  
    74      40   7.04524225e-06  
    74      41   7.03921361e-06  
    74      42   7.03313974e-06  
    74      43   7.02700559e-06  
    74      44   7.02082936e-06  
    74      45   7.01458152e-06  
    74      46   7.00827694e-06  
    74      47   7.00191433e-06  
    74      48   6.99547840e-06  
    74      49   6.98898249e-06  
    74      50   6.98239682e-06  
    74      51   6.97575428e-06  
    74      52   6.96902920e-06  
    74      53   6.96222052e-06  
    74      54   6.95303630e-06  
    74      55   6.94797559e-06  
    74      56   6.94123037e-06  
    74      57   6.93419910e-06  
    74      58   6.79345083e-06  
    74      59   6.90075980e-06  
    74      60   6.91167282e-06  
    74      61   6.90712252e-06  
    74      62   4.86106312e-06  
    74      63   6.58146709e-06  
    74      64   6.85500842e-06  
    74      65   6.89227496e-06  
    74      66   6.89207191e-06  
    74      67   6.88589375e-06  
    74      68   6.87870673e-06  
    74      69   6.87134517e-06  
    74      70   6.86388584e-06  
    74      71   6.85640422e-06  
    74      72   6.84891655e-06  
    74      73   6.84147597e-06  
    74      74   6.83411552e-06  
    74      75   6.82694029e-06  
    74      76   6.82002573e-06  
    74      77   6.81347700e-06  
    74      78   6.80742656e-06  
    74      79   6.80195920e-06  
    74      80   6.79717297e-06  
    74      81   6.79313272e-06  
    74      82   6.78976022e-06  
    74      83   6.78678588e-06  
    74      84   6.78365180e-06  
    74      85   6.77949459e-06  
    74      86   6.77326404e-06  
    74      87   6.76408179e-06  
    74      88   6.75166699e-06  
    74      89   6.77349690e-06  
    74      90   6.72519483e-06  
    74      91   6.70361068e-06  
    74      92   5.48906714e-06  
    74      93   5.49693046e-06  
    74      94   1.12434233e-05  
    74      95   5.80936833e-06  
    74      96   5.84083464e-06  
    74      97   5.93346646e-06  
    74      98   6.02802756e-06  
    74      99   6.12381715e-06  
    74     100   6.21998906e-06  
    75       1   6.51397644e-04  
    75       2   1.41639725e-04  
    75       3   5.12484738e-06  
    75       4   5.34696340e-06  
    75       5   5.34312780e-06  
    75       6   5.33926649e-06  
    75       7   5.33540849e-06  
    75       8   5.33155361e-06  
    75       9   5.32770213e-06  
    75      10   5.32385431e-06  
    75      11   5.32000974e-06  
    75      12   5.31616885e-06  
    75      13   5.31233195e-06  
    75      14   5.30849800e-06  
    75      15   5.30466794e-06  
    75      16   5.30080203e-06  
    75      17   5.31246980e-06  
    75      18   5.29316337e-06  
    75      19   5.28931013e-06  
    75      20   5.28546283e-06  
    75      21   5.28161834e-06  
    75      22   5.27777670e-06  
    75      23   5.27393776e-06  
    75      24   5.27010189e-06  
    75      25   5.26626845e-06  
    75      26   5.26243744e-06  
    75      27   5.25860851e-06  
    75      28   5.25478199e-06  
    75      29   5.25095730e-06  
    75      30   5.24713446e-06  
    75      31   5.24331325e-06  
    75      32   5.23949319e-06  
    75      33   5.23567492e-06  
    75      34   5.23185755e-06  
    75      35   5.22804149e-06  
    75      36   5.22422646e-06  
    75      37   5.22041190e-06  
    75      38   5.21659872e-06  
    75      39   5.21278625e-06  
    75      40   5.20897451e-06  
    75      41   5.20516377e-06  
    75      42   5.20135376e-06  
    75      43   5.19754474e-06  
    75      44   5.19373702e-06  
    75      45   5.18993001e-06  
    75      46   5.18612448e-06  
    75      47   5.18275126e-06  
    75      48   5.17856755e-06  
    75      49   5.17475912e-06  
    75      50   5.17095080e-06  
    75      51   5.16714264e-06  
    75      52   5.16037847e-06  
    75      53   5.15967131e-06  
    75      54   5.15586502e-06  
    75      55   5.15205782e-06  
    75      56   5.14848861e-06  
    75      57   5.19889949e-06  
    75      58   5.14043653e-06  
    75      59   5.13661133e-06  
    75      60   5.13280227e-06  
    75      61   5.12899658e-06  
    75      62   5.12519460e-06  
    75      63   5.12139580e-06  
    75      64   5.11760010e-06  
    75      65   5.11380752e-06  
    75      66   5.11001857e-06  
    75      67   5.10623268e-06  
    75      68   5.10245026e-06  
    75      69   5.09867208e-06  
    75      70   5.09489658e-06  
    75      71   5.09112588e-06  
    75      72   5.08735865e-06  
    75      73   5.08359545e-06  
    75      74   5.07983614e-06  
    75      75   5.07607995e-06  
    75      76   5.07232700e-06  
    75      77   5.06857692e-06  
    75      78   5.06482894e-06  
    75      79   5.06108285e-06  
    75      80   5.05733803e-06  
    75      81   5.05359532e-06  
    75      82   5.04985349e-06  
    75      83   5.04611441e-06  
    75      84   5.04084416e-06  
    75      85   5.03869198e-06  
    75      86   5.03496261e-06  
    75      87   5.03123305e-06  
    75      88   5.01648256e-06  
    75      89   5.02360781e-06  
    75      90   5.06600565e-06  
    75      91   5.01625927e-06  
    75      92   5.00592507e-06  
    75      93   5.00883801e-06  
    75      94   5.00507173e-06  
    75      95   5.00124783e-06  
    75      96   5.00287044e-06  
    75      97   4.99343566e-06  
    75      98   4.98945830e-06  
    75      99   4.98324507e-06  
    75     100   4.98143553e-06  
    76       1   5.75784067e-04  
    76       2   2.68451696e-05  
    76       3   4.68376035e-06  
    76       4   6.92889399e-06  
    76       5   7.99540708e-06  
    76       6   8.50284215e-06  
    76       7   8.74304620e-06  
    76       8   8.85550873e-06  
    76       9   8.90680526e-06  
    76      10   8.92882037e-06  
    76      11   8.93669366e-06  
    76      12   8.93773158e-06  
    76      13   8.93534237e-06  
    76      14   8.93123384e-06  
    76      15   8.92617795e-06  
    76      16   8.92053301e-06  
    76      17   8.91449179e-06  
    76      18   8.90810400e-06  
    76      19   8.90145104e-06  
    76      20   8.89453439e-06  
    76      21   8.88734852e-06  
    76      22   8.87995975e-06  
    76      23   8.87229733e-06  
    76      24   8.86441310e-06  
    76      25   8.85627091e-06  
    76      26   8.84791599e-06  
    76      27   8.83932664e-06  
    76      28   8.83052555e-06  
    76      29   8.82149735e-06  
    76      30   8.81226191e-06  
    76      31   8.80280696e-06  
    76      32   8.79315413e-06  
    76      33   8.78332078e-06  
    76      34   8.77327383e-06  
    76      35   8.76301440e-06  
    76      36   8.75258471e-06  
    76      37   8.74195525e-06  
    76      38   8.73115127e-06  
    76      39   8.75325387e-06  
    76      40   8.72223809e-06  
    76      41   8.70101651e-06  
    76      42   8.68463308e-06  
    76      43   8.11367657e-06  
    76      44   8.39970626e-06  
    76      45   8.53038078e-06  
    76      46   8.58616490e-06  
    76      47   8.60606372e-06  
    76      48   8.60874303e-06  
    76      49   8.60334157e-06  
    76      50   2.34931053e-06  
    76      51   5.64532443e-06  
    76      52   7.23165055e-06  
    76      53   7.98257249e-06  
    76      54   8.33416391e-06  
    76      55   8.49475704e-06  
    76      56   8.56388139e-06  
    76      57   8.58900453e-06  
    76      58   8.59294527e-06  
    76      59   8.58646852e-06  
    76      60   8.57479463e-06  
    76      61   8.56044345e-06  
    76      62   8.54455249e-06  
    76      63   8.52771903e-06  
    76      64   8.51025888e-06  
    76      65   8.49227201e-06  
    76      66   8.47385567e-06  
    76      67   8.45507145e-06  
    76      68   8.43596773e-06  
    76      69   8.41653408e-06  
    76      70   8.39680912e-06  
    76      71   8.37679813e-06  
    76      72   8.35652650e-06  
    76      73   8.33603780e-06  
    76      74   8.31531166e-06  
    76      75   8.29442052e-06  
    76      76   8.27340114e-06  
    76      77   8.36703629e-06  
    76      78   8.28329411e-06  
    76      79   8.23180560e-06  
    76      80   8.19666265e-06  
    76      81   8.16964788e-06  
    76      82   8.14708579e-06  
    76      83   8.12755703e-06  
    76      84   2.74604245e-06  
    76      85   5.71372670e-06  
    76      86   7.14457455e-06  
    76      87   7.82382370e-06  
    76      88   8.14306167e-06  
    76      89   9.20577141e-06  
    76      90   8.13801610e-06  
    76      91   8.23251633e-06  
    76      92   8.25278354e-06  
    76      93   8.23049772e-06  
    76      94   8.47635202e-06  
    76      95   8.25610019e-06  
    76      96   8.12469938e-06  
    76      97   8.05154431e-06  
    76      98   8.02386908e-06  
    76      99   8.03557547e-06  
    76     100   8.08060830e-06  
    77       1   5.08401390e-04  
    77       2   8.94620830e-03  
    77       3   1.05416515e-05  
    77       4   4.10203221e-06  
    77       5   4.09860882e-06  
    77       6   4.09565615e-06  
    77       7   4.09270458e-06  
    77       8   4.08975468e-06  
    77       9   4.08680518e-06  
    77      10   4.08385703e-06  
    77      11   4.08091030e-06  
    77      12   4.07796447e-06  
    77      13   4.07501997e-06  
    77      14   4.07207669e-06  
    77      15   4.06913477e-06  
    77      16   4.06619413e-06  
    77      17   4.06325502e-06  
    77      18   4.06031668e-06  
    77      19   4.05738009e-06  
    77      20   4.05444464e-06  
    77      21   4.05151057e-06  
    77      22   4.04857768e-06  
    77      23   4.04564619e-06  
    77      24   4.04271584e-06  
    77      25   4.03978680e-06  
    77      26   4.03685901e-06  
    77      27   4.03393206e-06  
    77      28   4.03018824e-06  
    77      29   4.02809889e-06  
    77      30   4.02652383e-06  
    77      31   4.02226715e-06  
    77      32   4.01934907e-06  
    77      33   4.01643210e-06  
    77      34   4.01351569e-06  
    77      35   4.01060010e-06  
    77      36   4.00768558e-06  
    77      37   4.00502366e-06  
    77      38   4.05857109e-06  
    77      39   3.98515811e-06  
    77      40   3.99601597e-06  
    77      41   3.99309583e-06  
    77      42   3.99017607e-06  
    77      43   3.98725732e-06  
    77      44   3.98433947e-06  
    77      45   3.98142236e-06  
    77      46   3.97850699e-06  
    77      47   3.97559226e-06  
    77      48   3.97267928e-06  
    77      49   3.96976724e-06  
    77      50   3.96685660e-06  
    77      51   3.96394752e-06  
    77      52   3.96104008e-06  
    77      53   3.95813395e-06  
    77      54   3.95523025e-06  
    77      55   3.95232716e-06  
    77      56   3.94942667e-06  
    77      57   3.94652726e-06  
    77      58   3.94362995e-06  
    77      59   3.94073412e-06  
    77      60   3.93784001e-06  
    77      61   3.93494731e-06  
    77      62   3.93205598e-06  
    77      63   3.92916639e-06  
    77      64   3.92627809e-06  
    77      65   3.92339132e-06  
    77      66   3.92050552e-06  
    77      67   3.91762058e-06  
    77      68   3.91288955e-06  
    77      69   3.91189729e-06  
    77      70   3.90901606e-06  
    77      71   3.90613615e-06  
    77      72   3.90325808e-06  
    77      73   3.90038125e-06  
    77      74   3.89750648e-06  
    77      75   3.89463319e-06  
    77      76   3.89207138e-06  
    77      77   3.95232062e-06  
    77      78   3.86117850e-06  
    77      79   3.88306523e-06  
    77      80   3.88017998e-06  
    77      81   3.87729164e-06  
    77      82   3.87440331e-06  
    77      83   3.87150990e-06  
    77      84   3.85963437e-06  
    77      85   3.86602192e-06  
    77      86   3.86314539e-06  
    77      87   3.86026625e-06  
    77      88   3.85335388e-06  
    77      89   3.85467861e-06  
    77      90   3.85180089e-06  
    77      91   3.84892294e-06  
    77      92   3.84604375e-06  
    77      93   3.84316069e-06  
    77      94   3.84026722e-06  
    77      95   3.83735448e-06  
    77      96   3.83440988e-06  
    77      97   3.83136238e-06  
    77      98   3.78892187e-06  
    77      99   3.82400058e-06  
    77     100   3.85548382e-06  
    78       1   4.44147106e-04  
    78       2   2.05452157e-05  
    78       3   3.59873330e-06  
    78       4   1.88858170e-06  
    78       5   2.69278217e-06  
    78       6   2.29879994e-06  
    78       7   2.47549205e-06  
    78       8   2.38039437e-06  
    78       9   2.41479623e-06  
    78      10   2.38765798e-06  
    78      11   2.38983079e-06  
    78      12   2.37817317e-06  
    78      13   2.37317054e-06  
    78      14   2.36509990e-06  
    78      15   2.35859681e-06  
    78      16   2.40904671e-06  
    78      17   2.31606140e-06  
    78      18   2.35055678e-06  
    78      19   1.20701772e-06  
    78      20   2.89131583e-06  
    78      21   2.08414863e-06  
    78      22   2.45843552e-06  
    78      23   2.27028830e-06  
    78      24   2.35011001e-06  
    78      25   2.30251057e-06  
    78      26   2.31576286e-06  
    78      27   2.30022304e-06  
    78      28   2.29857434e-06  
    78      29   2.29051953e-06  
    78      30   2.28568361e-06  
    78      31   2.27958479e-06  
    78      32   2.27426615e-06  
    78      33   2.26880865e-06  
    78      34   2.26393676e-06  
    78      35   6.46857814e-06  
    78      36   3.50034074e-06  
    78      37   4.80302954e-06  
    78      38   5.28339655e-06  
    78      39   5.46095486e-06  
    78      40   5.52692171e-06  
    78      41   5.55157769e-06  
    78      42   5.56079689e-06  
    78      43   5.56418696e-06  
    78      44   5.56508859e-06  
    78      45   5.56488238e-06  
    78      46   5.56397170e-06  
    78      47   5.56258843e-06  
    78      48   5.56068901e-06  
    78      49   5.55838479e-06  
    78      50   5.55564071e-06  
    78      51   5.55247638e-06  
    78      52   5.54885500e-06  
    78      53   5.54481684e-06  
    78      54   5.50857252e-06  
    78      55   5.52287275e-06  
    78      56   5.52503833e-06  
    78      57   5.52302629e-06  
    78      58   5.51916936e-06  
    78      59   5.51434194e-06  
    78      60   5.50889007e-06  
    78      61   5.50280443e-06  
    78      62   5.49625330e-06  
    78      63   5.48915796e-06  
    78      64   5.48160477e-06  
    78      65   5.47355194e-06  
    78      66   5.46504030e-06  
    78      67   5.45601989e-06  
    78      68   5.44657847e-06  
    78      69   5.43670527e-06  
    78      70   5.42640534e-06  
    78      71   5.59392606e-06  
    78      72   5.46506035e-06  
    78      73   5.40923418e-06  
    78      74   5.38127161e-06  
    78      75   5.36332660e-06  
    78      76   5.34882635e-06  
    78      77   5.33539307e-06  
    78      78   5.32213671e-06  
    78      79   5.44161113e-06  
    78      80   5.33522569e-06  
    78      81   5.28713006e-06  
    78      82   7.39611490e-06  
    78      83   6.03623418e-06  
    78      84   5.52166007e-06  
    78      85   3.63471170e-06  
    78      86   4.57027019e-06  
    78      87   4.92817641e-06  
    78      88   5.35312670e-06  
    78      89   5.18815643e-06  
    78      90   5.12461104e-06  
    78      91   5.09788724e-06  
    78      92   5.08462151e-06  
    78      93   5.07575980e-06  
    78      94   5.06731545e-06  
    78      95   5.05723713e-06  
    78      96   5.04443908e-06  
    78      97   5.02846798e-06  
    78      98   5.00944679e-06  
    78      99   4.98797054e-06  
    78     100   4.96477816e-06  
    79       1   3.95792392e-04  
    79       2   9.73098488e-03  
    79       3   4.61691304e-06  
    79       4   3.15057896e-06  
    79       5   3.14769777e-06  
    79       6   3.14544037e-06  
    79       7   3.14318372e-06  
    79       8   3.14092806e-06  
    79       9   3.13867229e-06  
    79      10   3.13641812e-06  
    79      11   3.13416397e-06  
    79      12   3.13191076e-06  
    79      13   3.12965819e-06  
    79      14   3.12740640e-06  
    79      15   3.12541132e-06  
    79      16   3.15382577e-06  
    79      17   3.12066387e-06  
    79      18   3.11842151e-06  
    79      19   3.11618349e-06  
    79      20   3.11394619e-06  
    79      21   3.11170967e-06  
    79      22   3.10947389e-06  
    79      23   3.10723891e-06  
    79      24   3.10500419e-06  
    79      25   3.10277036e-06  
    79      26   3.10053668e-06  
    79      27   3.09830397e-06  
    79      28   3.09607137e-06  
    79      29   3.09383916e-06  
    79      30   3.09160756e-06  
    79      31   3.08937637e-06  
    79      32   3.08714519e-06  
    79      33   3.08491461e-06  
    79      34   3.08268445e-06  
    79      35   3.08045427e-06  
    79      36   3.07822468e-06  
    79      37   3.07599506e-06  
    79      38   3.07376570e-06  
    79      39   3.07153672e-06  
    79      40   3.06930781e-06  
    79      41   3.06707896e-06  
    79      42   3.06485056e-06  
    79      43   3.06262196e-06  
    79      44   3.06039343e-06  
    79      45   3.05816541e-06  
    79      46   3.05593690e-06  
    79      47   3.05370830e-06  
    79      48   3.05033336e-06  
    79      49   3.04925076e-06  
    79      50   3.04702634e-06  
    79      51   3.04480244e-06  
    79      52   3.04257846e-06  
    79      53   3.04035484e-06  
    79      54   3.03813131e-06  
    79      55   3.03590775e-06  
    79      56   3.03368435e-06  
    79      57   3.03146085e-06  
    79      58   3.02923719e-06  
    79      59   3.02701361e-06  
    79      60   3.02478988e-06  
    79      61   3.02256575e-06  
    79      62   3.02034161e-06  
    79      63   3.01811733e-06  
    79      64   3.01589282e-06  
    79      65   3.01366804e-06  
    79      66   3.01144268e-06  
    79      67   3.00921741e-06  
    79      68   3.00698942e-06  
    79      69   3.00186753e-06  
    79      70   3.00261079e-06  
    79      71   3.00040100e-06  
    79      72   2.98104674e-06  
    79      73   3.03970121e-06  
    79      74   2.99371017e-06  
    79      75   2.98994318e-06  
    79      76   2.98926445e-06  
    79      77   2.98703254e-06  
    79      78   2.98479935e-06  
    79      79   2.98257052e-06  
    79      80   2.98199497e-06  
    79      81   2.97813105e-06  
    79      82   2.97589645e-06  
    79      83   2.97366193e-06  
    79      84   2.97142718e-06  
    79      85   2.96919216e-06  
    79      86   2.96695750e-06  
    79      87   2.96472324e-06  
    79      88   2.96248936e-06  
    79      89   2.96025526e-06  
    79      90   2.95802173e-06  
    79      91   2.95578867e-06  
    79      92   2.95355544e-06  
    79      93   2.95132276e-06  
    79      94   2.94909079e-06  
    79      95   2.94686033e-06  
    79      96   2.94463190e-06  
    79      97   2.94240781e-06  
    79      98   2.94021183e-06  
    79      99   2.90801791e-06  
    79     100   2.93581769e-06  
    80       1   3.53013531e-04  
    80       2   2.51677217e-05  
    80       3   2.75325333e-06  
    80       4   3.61693300e-06  
    80       5   3.88614364e-06  
    80       6   3.97086845e-06  
    80       7   3.99800843e-06  
    80       8   4.00720976e-06  
    80       9   4.01077137e-06  
    80      10   4.01264368e-06  
    80      11   4.01399514e-06  
    80      12   4.01519508e-06  
    80      13   4.01638525e-06  
    80      14   4.01758722e-06  
    80      15   4.01878028e-06  
    80      16   4.02000394e-06  
    80      17   4.02124120e-06  
    80      18   4.02246970e-06  
    80      19   4.02369853e-06  
    80      20   4.02489216e-06  
    80      21   4.02609551e-06  
    80      22   4.02722573e-06  
    80      23   4.02833560e-06  
    80      24   4.02941214e-06  
    80      25   4.03036269e-06  
    80      26   4.03127301e-06  
    80      27   4.03210625e-06  
    80      28   4.03283545e-06  
    80      29   4.03345150e-06  
    80      30   4.03394242e-06  
    80      31   4.03436306e-06  
    80      32   4.03458829e-06  
    80      33   4.03469688e-06  
    80      34   4.03470304e-06  
    80      35   4.03448965e-06  
    80      36   4.03413844e-06  
    80      37   4.03365946e-06  
    80      38   4.03298935e-06  
    80      39   4.03213985e-06  
    80      40   4.03110313e-06  
    80      41   4.02987655e-06  
    80      42   4.06518897e-06  
    80      43   4.03332045e-06  
    80      44   4.02167115e-06  
    80      45   4.01652738e-06  
    80      46   4.01334530e-06  
    80      47   4.01070191e-06  
    80      48   4.00813665e-06  
    80      49   4.00556620e-06  
    80      50   4.00285064e-06  
    80      51   4.00005203e-06  
    80      52   3.99709393e-06  
    80      53   3.99398680e-06  
    80      54   3.99068991e-06  
    80      55   3.98721170e-06  
    80      56   3.98352877e-06  
